2025-02-10 00:45:00,180 DEBUG:Days list: ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']
2025-02-10 00:45:00,207 DEBUG:=== 試行回数 1 ===
2025-02-10 00:58:03,198 DEBUG:[DEBUG] Unassigned 倫理 from Monday, p=0
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 倫理
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned 工学デザイン基礎II from Monday, p=1
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 工学デザイン基礎II
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned コンピュータ制御 from Monday, p=1
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign コンピュータ制御
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned 総合英語IR from Monday, p=1
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 総合英語IR
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned 物理II from Monday, p=1
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 物理II
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned 機械力学II from Monday, p=1
2025-02-10 00:58:03,199 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 機械力学II
2025-02-10 00:58:03,199 DEBUG:[DEBUG] Unassigned 数学IIA from Monday, p=1
2025-02-10 00:58:03,200 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学IIA
2025-02-10 00:58:03,200 DEBUG:[DEBUG] Unassigned 総合英語IR from Monday, p=2
2025-02-10 00:58:03,200 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 総合英語IR
2025-02-10 00:58:03,200 DEBUG:[DEBUG] Unassigned コンピュータシステム概論 from Monday, p=2
2025-02-10 00:58:03,200 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign コンピュータシステム概論
2025-02-10 00:58:03,200 DEBUG:[DEBUG] Unassigned コンピュータ基礎 from Monday, p=2
2025-02-10 00:58:03,200 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign コンピュータ基礎
2025-02-10 00:58:03,200 DEBUG:[DEBUG] Unassigned 地盤工学基礎 from Monday, p=2
2025-02-10 00:58:03,200 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 地盤工学基礎
2025-02-10 00:58:03,200 DEBUG:[DEBUG] Unassigned 都市計画 from Monday, p=2
2025-02-10 00:58:03,201 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 都市計画
2025-02-10 00:58:03,201 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=2
2025-02-10 00:58:03,201 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:58:03,201 DEBUG:[DEBUG] Unassigned 数学ⅢA from Monday, p=2
2025-02-10 00:58:03,201 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学ⅢA
2025-02-10 00:58:03,201 DEBUG:[DEBUG] Unassigned 数学IIA from Monday, p=2
2025-02-10 00:58:03,201 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学IIA
2025-02-10 00:58:03,201 DEBUG:[DEBUG] Unassigned 数学IIB from Monday, p=2
2025-02-10 00:58:03,201 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学IIB
2025-02-10 00:58:03,201 DEBUG:[DEBUG] Unassigned 弾塑性論 from Monday, p=2
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 弾塑性論
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned 熱力学 from Monday, p=2
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 熱力学
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned 数学演習 from Monday, p=3
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学演習
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=0
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 体育
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=1
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 体育
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned 応用数物演習△ from Monday, p=0
2025-02-10 00:58:03,202 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 応用数物演習△
2025-02-10 00:58:03,202 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=1
2025-02-10 00:58:03,203 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:58:03,203 DEBUG:[DEBUG] Unassigned 応用解析学概論△ from Monday, p=0
2025-02-10 00:58:03,203 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 応用解析学概論△
2025-02-10 00:58:03,203 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=2
2025-02-10 00:58:03,203 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 創造演習
2025-02-10 00:58:03,203 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:58:03,203 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:03,203 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:58:03,203 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:03,203 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=1
2025-02-10 00:58:03,204 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:03,204 DEBUG:[DEBUG] Unassigned 測量学特論 from Monday, p=1
2025-02-10 00:58:03,204 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 測量学特論
2025-02-10 00:58:03,204 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=3
2025-02-10 00:58:03,204 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 創造演習
2025-02-10 00:58:03,204 DEBUG:[DEBUG] Unassigned データベース from Monday, p=2
2025-02-10 00:58:03,204 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign データベース
2025-02-10 00:58:03,204 DEBUG:[DEBUG] Unassigned 基礎電気電子回路 from Monday, p=2
2025-02-10 00:58:03,204 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 基礎電気電子回路
2025-02-10 00:58:03,204 DEBUG:[DEBUG] Unassigned 工学実験II from Tuesday, p=0
2025-02-10 00:58:03,205 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 工学実験II
2025-02-10 00:58:03,205 DEBUG:[DEBUG] Unassigned 化学I from Tuesday, p=0
2025-02-10 00:58:03,205 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 化学I
2025-02-10 00:58:03,205 DEBUG:[DEBUG] Unassigned 化学基礎 from Tuesday, p=0
2025-02-10 00:58:03,205 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 化学基礎
2025-02-10 00:58:03,205 DEBUG:[DEBUG] Unassigned 微分積分学I from Tuesday, p=0
2025-02-10 00:58:03,205 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 微分積分学I
2025-02-10 00:58:03,205 DEBUG:[DEBUG] Unassigned 工学実験II from Tuesday, p=0
2025-02-10 00:58:03,205 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 工学実験II
2025-02-10 00:58:03,205 DEBUG:[DEBUG] Unassigned 基礎プログラミングI from Tuesday, p=0
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 基礎プログラミングI
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned フーリエ変換 from Tuesday, p=0
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign フーリエ変換
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned 数学IA from Tuesday, p=0
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 数学IA
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned 建築施工法△ from Tuesday, p=0
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 建築施工法△
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned 倫理 from Tuesday, p=0
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 倫理
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned 工学デザイン基礎Ⅲ from Tuesday, p=1
2025-02-10 00:58:03,206 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 工学デザイン基礎Ⅲ
2025-02-10 00:58:03,206 DEBUG:[DEBUG] Unassigned 基礎英語W from Tuesday, p=1
2025-02-10 00:58:03,207 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 基礎英語W
2025-02-10 00:58:03,207 DEBUG:[DEBUG] Unassigned アルゴリズムとデータ構造 from Tuesday, p=1
2025-02-10 00:58:03,207 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign アルゴリズムとデータ構造
2025-02-10 00:58:03,207 DEBUG:[DEBUG] Unassigned 国語総合II from Tuesday, p=1
2025-02-10 00:58:03,207 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 国語総合II
2025-02-10 00:58:03,207 DEBUG:[DEBUG] Unassigned 工作実習I from Tuesday, p=1
2025-02-10 00:58:03,207 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 工作実習I
2025-02-10 00:58:03,207 DEBUG:[DEBUG] Unassigned 総合英語演習II from Tuesday, p=1
2025-02-10 00:58:03,207 DEBUG:[SWAP] Failed to fill Monday p=2, revert unassign 総合英語演習II
2025-02-10 00:58:03,207 DEBUG:[DEBUG] Unassigned ネットワークアーキテクチャ from Tuesday, p=1
2025-02-10 00:58:03,208 DEBUG:[SWAP] Assigned ネットワークアーキテクチャ to fill empty Monday p=2, grade=IE5
2025-02-10 00:58:03,210 DEBUG:[fill_length2_courses_for_cat3] Done filling period=0..2 (1～3コマ).
2025-02-10 00:58:03,223 DEBUG:全てのコースの割り当てに成功しました。試行回数: 3
2025-02-10 00:58:03,223 INFO:初期解の生成が完了しました。
2025-02-10 00:58:03,223 INFO:=== MaxSATソルバーによる最適化と評価の10回実行開始 ===
2025-02-10 00:58:03,224 INFO:=== MaxSAT イテレーション 1 開始 ===
2025-02-10 00:58:03,224 INFO:再配置を含むスケジュール最適化を開始します。
2025-02-10 00:58:03,227 WARNING:授業 '火薬学△' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,231 WARNING:授業 '工学デザイン基礎I' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,240 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,249 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,264 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,275 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,296 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,313 WARNING:授業 '工作実習' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,316 WARNING:授業 '創造製作' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,321 WARNING:授業 '電子情報通信システム実験' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,328 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,330 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,331 WARNING:授業 '創造製作I' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,331 WARNING:授業 '数学演習' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,332 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,334 WARNING:授業 'コンピュータシステム実験' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,348 WARNING:授業 '測量実習' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,352 WARNING:授業 'HR' に割り当て可能なスロットがありません。
2025-02-10 00:58:03,356 WARNING:授業 '電子工学実験' に割り当て可能なスロットがありません。
2025-02-10 00:58:04,073 INFO:総制約数: 188129 (ハード制約: 187756, ソフト制約: 373)
2025-02-10 00:58:04,160 WARNING:解が見つかりませんでした。
2025-02-10 00:58:04,169 INFO:イテレーション 1: MaxSATソルバーによる最適化が完了しました。
2025-02-10 00:58:04,176 INFO:データを保存しました: ../../../Data/Schedule1.json
2025-02-10 00:58:04,176 INFO:イテレーション 1: 改善されたスケジュールをJSON形式で出力しました。ファイル: ../../../Data/Schedule1.json
2025-02-10 00:58:04,181 INFO:イテレーション 1: 評価が完了しました。Hard Violation Rate: 0.002777777777777778, Soft Violation Rate: 0.07142857142857142
2025-02-10 00:58:04,181 INFO:イテレーション 1: 処理完了。
2025-02-10 00:58:05,186 INFO:=== 貪欲法による時間割作成と評価の10回実行開始 ===
2025-02-10 00:58:05,187 INFO:=== 貪欲法イテレーション 1 開始 ===
2025-02-10 00:58:05,226 DEBUG:Starting new HTTP connection (1): localhost:3001
2025-02-10 00:58:05,290 DEBUG:http://localhost:3001 "POST /api/timetable/create/run1 HTTP/1.1" 201 30977
2025-02-10 00:58:05,291 INFO:イテレーション 1: TypeScript API呼び出し成功。ID: run1
2025-02-10 00:58:05,292 INFO:イテレーション 1: エクスポートファイルの読み込みに成功。ファイル: Export2.json
2025-02-10 00:58:05,296 INFO:イテレーション 1: 評価が完了しました。Hard Violation Rate: 0.16111111111111112, Soft Violation Rate: 0.061224489795918366
2025-02-10 00:58:05,296 INFO:イテレーション 1: 処理完了。
2025-02-10 00:58:06,297 INFO:=== 平均評価結果 ===
2025-02-10 00:58:06,297 INFO:
--- MaxSAT Optimized Schedule Average ---
2025-02-10 00:58:06,297 INFO:平均 Hard Violation Rate : 0.003
2025-02-10 00:58:06,297 INFO:平均 Soft Violation Rate : 0.071
2025-02-10 00:58:06,297 INFO:平均 作成時間 : 0.952 秒
2025-02-10 00:58:06,297 INFO:最短 作成時間 : 0.952 秒
2025-02-10 00:58:06,297 INFO:最長 作成時間 : 0.952 秒
2025-02-10 00:58:06,297 INFO:中央値 作成時間 : 0.952 秒
2025-02-10 00:58:06,297 INFO:平均 Hard Constraint H1_instructor_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H2_room_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H3_same_course_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H4_exceed_4_times_in_a_day = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H5_two_period_continuous = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H6_no_empty_in_012 = 0.017
2025-02-10 00:58:06,298 INFO:平均 Soft Constraint S1_instructor_free_day = 0.071
2025-02-10 00:58:06,298 INFO:
--- Greedy Schedules Average ---
2025-02-10 00:58:06,298 INFO:平均 Hard Violation Rate : 0.161
2025-02-10 00:58:06,298 INFO:平均 Soft Violation Rate : 0.061
2025-02-10 00:58:06,298 INFO:平均 作成時間 : 0.104 秒
2025-02-10 00:58:06,298 INFO:最短 作成時間 : 0.104 秒
2025-02-10 00:58:06,298 INFO:最長 作成時間 : 0.104 秒
2025-02-10 00:58:06,298 INFO:中央値 作成時間 : 0.104 秒
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H1_instructor_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H2_room_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H3_same_course_conflict = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H4_exceed_4_times_in_a_day = 0.000
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H5_two_period_continuous = 0.500
2025-02-10 00:58:06,298 INFO:平均 Hard Constraint H6_no_empty_in_012 = 0.467
2025-02-10 00:58:06,298 INFO:平均 Soft Constraint S1_instructor_free_day = 0.061
2025-02-10 00:58:06,298 INFO:全てのイテレーションが完了し、平均評価結果が出力されました。
2025-02-10 01:00:12,752 DEBUG:Days list: ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']
2025-02-10 01:00:12,781 DEBUG:=== 試行回数 1 ===
2025-02-10 01:00:12,800 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Monday, p=0
2025-02-10 01:00:12,801 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Tuesday, p=0
2025-02-10 01:00:12,801 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Tuesday, p=0
2025-02-10 01:00:12,801 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=0
2025-02-10 01:00:12,801 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 01:00:12,802 DEBUG:[fill_len2_cat3] Assigned 化学I -> Tuesday, p=0
2025-02-10 01:00:12,802 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Tuesday, p=0
2025-02-10 01:00:12,802 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 01:00:12,803 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Tuesday, p=0
2025-02-10 01:00:12,803 DEBUG:[fill_len2_cat3] Assigned 計測工学 -> Tuesday, p=0
2025-02-10 01:00:12,804 DEBUG:[fill_len2_cat3] Assigned 建築施工法△ -> Tuesday, p=0
2025-02-10 01:00:12,805 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=0
2025-02-10 01:00:12,805 DEBUG:[fill_len2_cat3] Assigned コンピュータシステム概論 -> Wednesday, p=0
2025-02-10 01:00:12,806 DEBUG:[fill_len2_cat3] Assigned 基礎設計図II -> Wednesday, p=0
2025-02-10 01:00:12,806 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Wednesday, p=0
2025-02-10 01:00:12,806 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Wednesday, p=0
2025-02-10 01:00:12,807 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Wednesday, p=0
2025-02-10 01:00:12,807 DEBUG:[fill_len2_cat3] Assigned 画像工学△ -> Wednesday, p=0
2025-02-10 01:00:12,807 DEBUG:[fill_len2_cat3] Assigned 建築デザイン概論 -> Wednesday, p=0
2025-02-10 01:00:12,808 DEBUG:[fill_len2_cat3] Assigned 創造製作II -> Wednesday, p=0
2025-02-10 01:00:12,808 DEBUG:[fill_len2_cat3] Assigned 工学デザインII -> Wednesday, p=0
2025-02-10 01:00:12,809 DEBUG:[fill_len2_cat3] Assigned 基礎電気電子回路 -> Wednesday, p=0
2025-02-10 01:00:12,810 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Wednesday, p=0
2025-02-10 01:00:12,810 DEBUG:[fill_len2_cat3] Assigned 応用物理 -> Wednesday, p=0
2025-02-10 01:00:12,811 DEBUG:[fill_len2_cat3] Assigned 物理II -> Wednesday, p=0
2025-02-10 01:00:12,812 DEBUG:[fill_len2_cat3] Assigned ソフトウェア工学 -> Wednesday, p=0
2025-02-10 01:00:12,813 DEBUG:[fill_len2_cat3] Assigned ディジタル回路 -> Thursday, p=0
2025-02-10 01:00:12,814 DEBUG:[fill_len2_cat3] Assigned コンピュータ基礎 -> Thursday, p=0
2025-02-10 01:00:12,814 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Thursday, p=0
2025-02-10 01:00:12,814 DEBUG:[fill_len2_cat3] Assigned 化学I -> Thursday, p=0
2025-02-10 01:00:12,814 DEBUG:[fill_len2_cat3] Assigned 工学デザインI -> Thursday, p=0
2025-02-10 01:00:12,815 DEBUG:[fill_len2_cat3] Assigned 測量学I -> Thursday, p=0
2025-02-10 01:00:12,815 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Thursday, p=0
2025-02-10 01:00:12,816 DEBUG:[fill_len2_cat3] Assigned システムプログラミングII -> Thursday, p=0
2025-02-10 01:00:12,816 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Thursday, p=0
2025-02-10 01:00:12,817 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Thursday, p=0
2025-02-10 01:00:12,817 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Thursday, p=0
2025-02-10 01:00:12,818 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Friday, p=0
2025-02-10 01:00:12,819 DEBUG:[fill_len2_cat3] Assigned コンピュータ工学 -> Friday, p=0
2025-02-10 01:00:12,819 DEBUG:[fill_len2_cat3] Assigned 水理学，建築計画△ -> Friday, p=0
2025-02-10 01:00:12,819 DEBUG:[fill_len2_cat3] Assigned 基礎プログラミングI -> Friday, p=0
2025-02-10 01:00:12,820 DEBUG:[fill_len2_cat3] Assigned 力と変形 -> Friday, p=0
2025-02-10 01:00:12,820 DEBUG:[fill_len2_cat3] Assigned アクチュエータ -> Friday, p=0
2025-02-10 01:00:12,820 DEBUG:[fill_len2_cat3] Assigned 地盤工学基礎 -> Friday, p=0
2025-02-10 01:00:12,821 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Friday, p=0
2025-02-10 01:00:12,821 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Friday, p=0
2025-02-10 01:00:12,822 DEBUG:[fill_len2_cat3] Assigned 機械設計論I -> Friday, p=0
2025-02-10 01:00:12,822 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Friday, p=0
2025-02-10 01:00:12,824 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎II -> Monday, p=1
2025-02-10 01:00:12,824 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Monday, p=1
2025-02-10 01:00:12,824 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Monday, p=1
2025-02-10 01:00:12,824 DEBUG:[fill_len2_cat3] Assigned コンピュータグラフィックス△ -> Monday, p=1
2025-02-10 01:00:12,825 DEBUG:[fill_len2_cat3] Assigned 設計製図Ⅲ -> Monday, p=1
2025-02-10 01:00:12,825 DEBUG:[fill_len2_cat3] Assigned プログラミング言語 -> Monday, p=1
2025-02-10 01:00:12,826 DEBUG:[fill_len2_cat3] Assigned 環境衛生工学△ -> Monday, p=1
